timestamp,username,tweet,mentions,hashtags,likes,retweets,comments,replies,views,compound,sentiment,topic
2025-06-28 15:54:16,jobs_jobringer,remote hybrid global jobringer makes happen,,"jobringer,globalhiring,hiresmarter,Futures,Jobs,hiring",2,0,0,0,15,0.0,neutral,4
2025-06-28 15:54:00,wlpjobs,mutiny hiring product manager new york,,"productmanager,productjobs,jobs",0,0,0,0,41,0.0,neutral,4
2025-06-28 15:53:00,wlpjobs,databricks hiring sr product manager technical san francisco,,"productmanager,productjobs,jobs",0,0,0,0,67,0.0,neutral,4
2025-06-28 15:52:00,wlpjobs,databricks hiring sr director application product management gtm customer support mountain view,,"productmanager,productjobs,jobs",0,0,0,0,52,0.4019,positive,4
2025-06-28 15:40:12,JCPSurreySussex,plenty different roles housekeeper zookeeper chessington world adventures hiring info,CWOA,"ThemeParks,Chessington,Surrey,Jobs",1,0,0,0,90,0.34,positive,0
2025-06-28 15:38:35,LokeshK94212949,ai replacing animators ai replacing animation jobs sparks industry debate,,"AI,Animation,Jobs,TechImpact,Entertainment",0,0,0,0,15,0.0,neutral,4
2025-06-28 15:38:32,ITLouisiana,rd line support engineer rd line support engineer job posting upport engineer,,"ITJobs,Techjobs,hiring,ITSupportJobs,TechIndustry,NowHiring,RemoteITJobs,JobOpening,jobs",1,0,0,0,3,0.6597,positive,0
2025-06-28 15:38:26,Job_Energy,safe agile scrum master description largest provider services leidos develops sustains large data technology infrastructures integrates complex law scrum master,,"jobpostings,ITJobPro,jobs,NowHiring",0,0,0,0,9,0.4404,positive,1
2025-06-28 15:36:58,HrAhmedabad,free jobs freshers exp candidates place india hr consultancy providing free job placement assistance services changodar naroda gidc odhav kathwada vatva kuha bakrol pirana sanand,,"Ahmedabad,Place1india,jobconsultancy,jobs,vacancy,hiring,PlacementAssistance",0,0,0,0,7,0.765,positive,2
2025-06-28 15:34:36,PantherStaff,looking better job search experience work panther recruiters good hands apply today vr utm medium twitter,,"JobSearch,Application,Career,Hiring,Jobs",0,0,0,0,10,0.7003,positive,0
2025-06-28 15:34:09,Javascriptjobbs,hiring timmons group senior gis software engineer front end location remote united states jobwx snommit senior gis software engineer front end timmons group utm medium social,,"javascript,reactjs,nodejs,vuejs,jobs,hiring",0,0,0,0,110,0.4215,positive,4
2025-06-28 15:33:37,Oruvajobs,,,"educationalcontent,jobseekingtips,oruvajobs,Digital,digitaldesign,career,jobs,cvdesign,ResumeTips",0,0,0,0,3,0.0,neutral,2
2025-06-28 15:12:04,TXBionetworks,txbn jobs director cell gene therapy irving tx jobs director cell gene therapy irving tx utm source rss utm medium rss utm campaign director cell gene therapy irving tx,,"biotech,jobs",0,0,0,0,12,0.7579,positive,3
2025-06-28 15:02:48,upbasicedu391,lt grade lecturer recruitment update upbasicedu livejournal source twsharing utm medium social via,livejournal,"UPPSC,Exam,Job,vacancy,UPNews,viral,upboard,holiday,India,School,teacher",0,0,0,0,19,0.0,neutral,3
2025-06-28 15:00:50,Jehlumjk,national institute disaster management nidm consultant recruitment advt notification,,"Jehlum,Jobs",1,0,0,0,18,-0.6249,negative,2
2025-06-28 15:00:41,uiuxjobsboard,full time design position senior ux ui designer needed soda remote united states build products users love apply today mote united states senior ux ui designer,,"design,ux,jobs,tech",0,0,0,0,50,0.8689,positive,4
2025-06-28 15:00:30,JCPBedsAndHerts,hertfordshire sports village recruiting casual climbing instructors de havilland campus hatfield herts info apply,,"SportsJobs,LeisureJobs,Jobs,Hatfield,Herts",0,0,0,0,47,0.2023,positive,0
2025-06-28 15:00:21,Javascriptjobbs,hiring hubspot senior software engineer frontend location remote united states jobkojkzdtopsbuh senior software engineer frontend hubspot utm medium social,,"javascript,reactjs,nodejs,vuejs,jobs,hiring",0,0,0,0,140,0.4215,positive,4
2025-06-28 14:56:04,WOBionetworks,wobn jobs medical science liaison gon biotech jobs medical science liaison utm source rss utm medium rss utm campaign medical science liaison,,"biotech,jobs",0,0,0,0,14,0.0,neutral,3
2025-06-28 14:52:04,GILEJoBs_SA,apply waterberg tvet college etdp seta internships details please visit erberg tvet college graduate internships hurry deadline th june exciting jobs visit,,"Jobs,Job,JobSeekersSA,NamtanFilm,SquidGame3",0,0,0,0,37,0.6705,positive,2
2025-06-28 14:23:42,SAICjobs,know anyone might looking work suffolk va share job,,"SAIC,Jobs,JobPosting",0,0,0,0,15,0.296,positive,1
2025-06-28 14:23:02,arbeitnow,looking work python backend engineer,,"Engineering,Remote,Experienced,fulltimepermanent,Germany,hiring,jobs",0,0,1,0,57,0.0,neutral,0
2025-06-28 14:20:03,bankofbiology,pet animal life click read english tml,,"pets,petcare,petlovers,animals,animallover,birds,birdlovers,ias,upsc,generalknowledge,jobs",0,0,0,0,12,0.0,neutral,2
2025-06-28 14:16:03,SDBNJobs,qc chemist san diego ca ech jobs qc chemist san diego ca,,"jobs,biotech",0,0,0,0,39,0.0,neutral,3
2025-06-28 14:12:16,TheMeck,gives lesson basic economics democratic always talk needing redistribute wealth well going wealth redistribute everybody leaves develops wealth creates,KatiePavlich,"Dems,socialists,jobs",1,0,0,0,20,0.9153,positive,2
2025-06-28 14:12:04,TXBionetworks,txbn jobs data scientist biostatistics dallas fort worth tx jobs data scientist biostatistics dallas fort worth tx utm source rss utm medium rss utm campaign data scientist biostatistics dallas fort worth tx,,"biotech,jobs",0,0,0,0,9,0.8807,positive,3
2025-06-28 14:06:43,TennisOddyssey,colgate university head women coach apply,,"college,tennis,jobs,jobmarket,sportsjobs,Hamilton,NewYork",0,0,0,0,573,0.0,neutral,2
2025-06-28 14:05:08,Javascriptjobbs,hiring dioptra founding engineer fullstack location remote worldwide jobscpkxwartpoid founding engineer fullstack dioptra utm medium social,,"javascript,reactjs,nodejs,vuejs,jobs,hiring",0,0,0,0,107,0.0,neutral,4
2025-06-28 14:04:45,sci_career,laboratory referral specialist ii bethesda maryland rochester minnesota united states,,"science,career,jobs,job,jobsearch",0,0,0,0,17,0.4215,positive,4
2025-06-28 14:04:30,sci_career,laboratory referral specialist ii bethesda md rochester minnesota united states,,"science,career,jobs,job,jobsearch",0,0,0,0,9,0.4215,positive,4
2025-06-28 14:02:44,sci_career,industry engagement administrator fixed term years,,"science,career,jobs,job,jobsearch",0,0,0,0,8,0.4588,positive,0
2025-06-28 14:02:28,sci_career,isaac newton trust sir john plumb academic career development fellowship latin american history fixed term,,"science,career,jobs,job,jobsearch",0,0,0,0,8,0.5106,positive,2
2025-06-28 14:02:13,sci_career,recruitment hr staff hub coordinator internal applicants,,"science,career,jobs,job,jobsearch",0,0,0,0,10,0.0,neutral,2
2025-06-28 14:01:58,sci_career,research administrator part time fixed term,,"science,career,jobs,job,jobsearch",0,0,0,0,5,0.0,neutral,0
2025-06-28 14:01:43,sci_career,phd position investigating intracellular metalloproteases macrophage mediated inflammation,,"science,career,jobs,job,jobsearch",0,0,0,0,19,0.0,neutral,0
2025-06-28 14:01:28,sci_career,phd position ai based grid capacity optimization using battery energy storage systems bess,,"science,career,jobs,job,jobsearch",0,0,0,0,23,0.5719,positive,4
2025-06-28 14:01:12,sci_career,business analyst rochester minnesota united states,,"science,career,jobs,job,jobsearch",0,0,0,0,10,0.4215,positive,4
2025-06-28 14:00:57,sci_career,post doctoral research positions high energy astrophysics,,"science,career,jobs,job,jobsearch",0,0,0,0,10,0.2732,positive,3
2025-06-28 14:00:57,PSEGCareers,tackle challenges make difference pseg continuous improvement prj ldr newark nj help keep nj running smoothly,,"NowHiring,ProblemSolver,PSEGJobs,PSEGJobs,Jobs",0,0,0,0,47,0.7184,positive,2
2025-06-28 14:00:45,Jehlumjk,national capital region transport corporation ltd ncrtc recruitment advt notification,,"Jehlum,Jobs",1,0,0,0,25,0.0,neutral,2
2025-06-28 14:00:42,sci_career,records manager,,"science,career,jobs,job,jobsearch",0,0,0,0,8,0.0,neutral,0
2025-06-28 14:00:37,NYSHCR,hcr hiring offer competitive pay comprehensive benefits package including paid leave health dental vision retirement family friendly policies apply,,"HCR,Jobs",0,0,0,0,47,0.836,positive,0
2025-06-28 13:40:13,KaneJobs,job bucks county pa info link,,"hiring,accountant,accountant,cpa,jobs",0,0,0,0,10,0.0,neutral,2
2025-06-28 13:37:01,golangprojects,follow us bluesky make sure miss latest projects com,,"golang,jobs",0,0,0,0,288,0.1779,positive,2
2025-06-28 13:35:04,engineering_hr,post doctoral research positions high energy astrophysics,,"engineering,career,jobs,job,jobsearch",0,0,0,0,11,0.2732,positive,3
2025-06-28 13:35:02,deepblu,screwing workers giving,,"Walmart,American,jobs,Indian,H1B,Visas",2,1,2,0,94,0.128,positive,2
2025-06-28 13:34:34,engineering_hr,senior application developer,,"engineering,career,jobs,job,jobsearch",0,0,0,0,9,0.0,neutral,0
2025-06-28 13:34:33,bethania______,ah reading ah something like reach steve dream,,"Jobs,ICanDo",0,0,1,0,17,0.5574,positive,2
2025-06-28 13:34:19,engineering_hr,software business developer technical writer,,"engineering,career,jobs,job,jobsearch",0,0,0,0,15,0.0,neutral,0
2025-06-28 13:32:02,engineering_hr,laboratorieingenj inom ai,,"engineering,career,jobs,job,jobsearch",0,0,0,0,8,0.0,neutral,4
2025-06-28 13:31:47,engineering_hr,software engineer high energy astrophysics,,"engineering,career,jobs,job,jobsearch",0,0,0,0,11,0.2732,positive,0
2025-06-28 13:31:31,engineering_hr,software engineer high energy astrophysics,,"engineering,career,jobs,job,jobsearch",0,0,0,0,13,0.2732,positive,0
2025-06-28 13:31:17,Jehlumjk,maulana azad national institute technology manit non teaching position recruitment advt notification rectt nfr,,"Jehlum,Jobs",1,0,0,0,17,0.0,neutral,2
2025-06-28 13:31:16,engineering_hr,bachelor master thesis development heating network simulation tool topology based model creation interface,,"engineering,career,jobs,job,jobsearch",0,0,0,0,10,0.2732,positive,4
2025-06-28 13:30:00,NCSIndia,crack next interview ncs resumes group discussions got covered register get started,,"NCS,Career,Skills,Jobs,Employment",8,4,0,0,714,0.0,neutral,2
2025-06-28 13:27:41,illbeback_jobs,hpc ai sc presales specialist uk hewlett packard enterprise presales specialist uk feed id unique id fedccecec follow updated new,HPE,"jobs,AI,ML,AIJobs,AITalent,hiring,MachineLearning,London",0,0,0,0,35,0.0,neutral,4
2025-06-28 13:23:31,NicholasIjasini,praying help day retweet helper could timeline firstclass graduate modibbo adama university yola second frame adamawa civil service commission application slip,"followADSG,atiku,NuhuRibadu,AdamawaLas79384,Adamawa_Gov","jobseeker,helpinghand",1,1,0,0,68,0.765,positive,2
2025-06-28 13:14:23,ITjobsMontana,senior desktop support technician description ngen largest services program navy service management ktop support technician,,"ITJobs,JobOpening,jobs,techjobs,ITSupportJobs,jobpostings,hiring",0,0,0,0,8,0.6597,positive,0
2025-06-28 13:12:04,TXBionetworks,txbn jobs imaging field applications scientist jobs imaging field applications scientist utm source rss utm medium rss utm campaign imaging field applications scientist,,"biotech,jobs",0,0,0,0,6,0.0,neutral,3
2025-06-28 13:08:24,ITMissouri,staff software engineer cloud always world believe essential genuine connection work ruckus ware engineer cloud,,"hiringnow,softwarejobs,TechJob,ITjobs,TechJobs,jobs",0,0,0,0,5,0.0,neutral,4
2025-06-28 13:05:31,Jobs_IT_USA,air force operational energy data analyst description leidos seeking air force data analyst support operational energy office deputy assistant operational energy data analyst,,"jobsearch,jobs,hiring",0,0,0,0,24,0.7906,positive,1
2025-06-28 13:05:04,lpamanian,apply,,"Jobfair,USPSCareers,Virginiajobs,hiring,jobs,jobsearch,applynow,joinourteam,USPS,USPSEmployee,USPSEmployee",1,0,0,0,22,0.0,neutral,2
2025-06-28 13:05:00,DuPageCountyCS,hiring find next career dupage county community services join team available positions found co,,"Hiring,Jobs,DuPageCounty,CommunityServices",0,0,0,0,37,0.296,positive,2
2025-06-28 13:01:08,ChichesterDC,job opportunity currently looking facilities supervisor join fantastic facilities team deadline apply friday july information apply please visit ies chff,,"ExceptionalPeopleDoingExtraordinaryJobs,Jobs",0,0,1,0,102,0.872,positive,2
2025-06-28 12:50:50,247JobzInCanada,explore wrha careers find rewarding healthcare jobs winnipeg apply nursing admin allied health positions across manitoba details visit,,"jobs,jobsincanada,healthcarejobs",0,0,0,0,11,0.5267,positive,2
2025-06-28 12:50:14,CaremarkRedcar,angela edwards,,"homecare,awards,celebrating,staff,customers,jobs,careers,TeamBlue",0,0,0,0,5,0.0,neutral,2
2025-06-28 12:50:09,Recruitment_EMC,,,"شاغر,مطلوب,لشركة,تعلمية,كبري,بالسعودية,الرياض,معلمين,English,Mathematics,Science,سفر,توظيف,Recruitment,school,jobs,saudi,travel,teacher,saudi,accounting,housekeeping,employment,emergencyncy,flight",0,0,0,0,64,0.0,neutral,2
2025-06-28 12:47:29,TN_IT_Jobs,data center delivery technical infrastructure program manager job posting delivery technical infrastructure program manager one intake program team,,"RemoteITJobs,TechJobs,TechIndustry,jobs,career",0,0,0,0,4,0.0,neutral,2
2025-06-28 12:47:26,ITJobs_AL,quality assurance associate dedicated associates conduent delivers mission critical services solutions behalf fortune surance associate,,"RemoteDeveloper,ProgrammingJobs,jobalert,ITCareers,jobs",0,0,0,0,4,0.5859,positive,0
2025-06-28 12:47:18,ClickForSEO_GB,week featured writing jobs newsletter june th joined slack group ingjobs weeks featured writing jobs utm campaign post utm medium web showwelcomeonshare true,,"remotejobalert,Jobs,writerscommunity",0,0,0,0,5,0.4215,positive,3
2025-06-28 12:43:01,latestly,elon musk responds question jobs cannot automated ai says premium human experiences,elonmusk,"ElonMusk,Jobs,AI,JobsLoss,artificialintelligence,Layoffs",0,0,2,0,67,0.0,neutral,4
2025-06-28 12:41:11,ndtveducation,registration begins technician posts indian railways check details rnment jobs rrb technician application registration begins posts heres direct link apply rrbapply gov,,jobs,0,0,0,0,65,0.0,neutral,2
2025-06-28 12:27:32,iamreubenask,tesla launched robotaxis austin million transportation workers watching nervously self driving cars biggest job displacement modern history,,"TeslaRobotaxi,AutonomousVehicles,TechDisruption,AI,Transportation,Jobs",1,0,1,0,98,-0.0258,neutral,2
2025-06-28 12:27:00,NCSIndia,looking work home jobs register ncs portal apply thousands job openings,,"NCS,Career,Skills,Jobs,Employment,Workfromhome",5,5,0,0,647,0.0,neutral,2
2025-06-28 12:26:52,247JobzInCanada,explore manitoba hydro careers rewarding job opportunities energy find engineering tech utility jobs across manitoba apply details visit,,"jobs,jobsincanada,GovernmentJobs",0,0,0,0,8,0.7964,positive,2
2025-06-28 12:26:32,IllinoisRecruit,quality assurance associate dedicated associates conduent delivers mission critical services surance associate,,"RemoteITJobs,ITJobs,DeveloperJobs,TechnologyJobs,jobsearch,jobs,hiring,DevOpsJobs",0,0,0,0,10,0.4767,positive,0
2025-06-28 12:23:25,hire_Kentucky,peoplesoft financial techno functional developer description looking opportunity make financial techno functional developer,,"JobOpening,job,Recruiting,TechJobs,jobs,RemoteITJobs,jobsite,ProgrammingJobs",0,0,0,0,37,0.4215,positive,0
2025-06-28 12:23:02,arbeitnow,impossible cloud hiring senior recruiter,,"People,Fulltime,Germany,hiring,jobs",0,0,0,0,28,0.0,neutral,4
2025-06-28 12:13:46,bittalentglobal,evetech pty ltd hiring junior customer support representative centurion south africa days ago full time degree mentioned apply,,"jobs,unemployment,JobSeekersSA,bittalent,ad",0,0,0,0,13,0.4019,positive,0
2025-06-28 12:13:46,bittalentglobal,south african telecoms hiring telecommunications junior customer support specialist western cape south africa days ago full time degree mentioned apply,,"jobs,unemployment,JobSeekersSA,bittalent,ad",0,0,0,0,18,0.4019,positive,2
2025-06-28 12:13:46,bittalentglobal,planner hiring junior customer support agent remote anywhere work home contractor degree mentioned apply,,"jobs,unemployment,JobSeekersSA,bittalent,ad",2,0,0,0,47,0.4019,positive,0
2025-06-28 12:12:04,TXBionetworks,txbn jobs research investigator translational molecular pathology houston tx jobs research investigator translational molecular pathology houston tx utm source rss utm medium rss utm campaign research investigator translational molecular pathology houston tx,,"biotech,jobs",0,0,0,0,22,0.7579,positive,3
2025-06-28 12:09:35,LatinosHigherEd,new job alert maintenance worker bakersfield california,,"career,jobs",0,0,0,0,19,0.296,positive,4
2025-06-28 12:09:12,247JobzInCanada,explore top cn rail jobs canada find railway careers conductor roles job openings canadian national railway apply cn rail careers details visit,,"jobs,jobsincanada,GovernmentJobs",0,0,0,0,21,0.2023,positive,2
2025-06-28 12:01:36,JobsCollider,paired hiring principal product manager united kingdom apply,,"Product,Remote,Jobs,JobsCollider",0,0,0,0,35,0.4215,positive,4
2025-06-28 12:00:50,Jehlumjk,indian institute tropical meteorology pune recruitment advt notification per,,"Jehlum,Jobs",1,0,0,0,11,0.0,neutral,2
2025-06-28 12:00:40,JCPBedsAndHerts,accuracy checking technician vacancy ups leighton buzzard beds info apply,UPS,"LogisticsJobs,WarehouseJobs,LeightonBuzzard,Beds,Jobs",0,0,0,0,42,0.0,neutral,2
2025-06-28 11:49:13,247JobzInCanada,explore exciting university toronto careers find jobs opportunities growth canada top university start career journey today details visit,,"jobs,jobsincanada,educationjobs",0,0,0,0,7,0.8481,positive,2
2025-06-28 11:48:24,paxtonwhite8586,chance hiring passionate driven individuals,,"jobreceh,jobswithrg,joblife,JobSeekersSA,jobtribes,jobsvsgates,JoburgUpdates,Jobs",0,0,0,0,54,0.6597,positive,4
2025-06-28 11:47:16,orbit_careers,leave last job sample answers ave last job utm source reviveoldpost utm medium social utm campaign reviveoldpost,,"Career,Job,InterviewTips,Jobsearch,Jobs",0,0,0,0,1,-0.0516,negative,3
2025-06-28 11:46:24,paxtonwhite8586,part something amazing building dream team join us,,"Jobs,jobreceh,jobswithrg,joblife,JobSeekersSA,jobtribes,jobsvsgates,JoburgUpdates",0,0,0,0,49,0.7906,positive,2
2025-06-28 11:43:01,ParisSmithLLP,looking secretary join commercial property team based winchester office full details apply,,"legalvacancies,legalsecretary,secretaryvacancy,jobs",0,0,0,0,21,0.296,positive,2
2025-06-28 11:40:56,OneindiaKannada,police recruitment read vacant posts police department siddaramaiah html,,"jobs,JobUpdates,filling,vacant,policedepartment,siddaramaiah,NewsUpdate,OIKannada",1,0,0,0,74,0.0,neutral,2
2025-06-28 11:40:22,Abrown8586,growing fast looking great people like apply today,,"jobswithrg,Jobs,jobreceh,joblife,JobSeekersSA,jobseekers,jobswithrg,jobsvsgates,JobStock",0,0,0,0,22,0.8074,positive,0
2025-06-28 11:27:54,illbeback_jobs,product marketing manager ai hybrid cloud hewlett packard enterprise rketing manager ai hybrid cloud feed id unique id fd ba follow updated new,HPE,"jobs,AI,ML,AIJobs,AITalent,hiring,Leadership,ProductManagement,Sales,Spring",0,0,0,0,54,0.0,neutral,4
2025-06-28 11:22:24,county_gains,zpfe roma gypsies working jobs joe duffy retires revenue goes woke,,"romagypsies,jobs,working,joeduffy,revenue,woke",0,0,0,0,81,0.0,neutral,2
2025-06-28 11:20:25,xdeputyHQ,afari travels tours limited needs hire sales coordinator got relevant experience could good share someone might need details sales coordinator,,"hiring,jobs,XDeputy",0,0,0,0,33,0.4939,positive,1
2025-06-28 11:20:10,xdeputyHQ,afari travels tours limited needs hire people operations executive got relevant experience could good share someone might need details people operations,,"hiring,jobs,XDeputy",0,0,0,0,33,0.4939,positive,1
2025-06-28 11:20:02,xdeputyHQ,afari travels tours limited needs hire travel specialist got relevant experience could good share someone might need details travel specialist,,"hiring,jobs,XDeputy",0,0,0,0,32,0.4939,positive,1
2025-06-28 11:19:45,JobsCollider,senior software engineer position open natera united states apply,,"SoftwareDevelopment,Remote,Jobs,JobsCollider",0,0,0,0,6,0.4215,positive,4
2025-06-28 11:19:41,xdeputyHQ,uncle stan foods needs hire human resource officer got relevant experience could good share someone might need details human resource offic,,"hiring,jobs,XDeputy",0,0,0,0,29,0.6249,positive,1
2025-06-28 11:19:25,jaabbott2018,join journey exciting opportunities await hiring,,"Jobs,jobreceh,joblife,jobswithrg,JobSeekersSA,jobtribes,jobbyfailbox,JoburgUpdates,jobswithrg",0,0,0,0,46,0.8126,positive,2
2025-06-28 11:07:02,mustakbil,accontant post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,22,0.0,neutral,3
2025-06-28 11:06:48,mustakbil,kindergarten teacher post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,24,0.0,neutral,3
2025-06-28 11:06:29,scitoday_jobs,mitarbeiter im team studienorganisation,,"science,jobs,sciencejobs,job",0,0,0,0,2,0.0,neutral,2
2025-06-28 11:06:06,TenPercentLegal,fully remote working conveyancing cheltenham year bonus apply click,,"job,jobs,hiring,LegalJobs",0,0,0,0,22,0.5423,positive,2
2025-06-28 11:05:59,scitoday_jobs,referent technologietransfer,,"science,jobs,sciencejobs,job",0,0,0,0,3,0.0,neutral,2
2025-06-28 11:05:40,HPavnesh,salary month location sonepat haryana,,"Jobs,computeroperator",0,0,0,0,16,0.0,neutral,4
2025-06-28 11:05:29,scitoday_jobs,software engineer high energy astrophysics,,"science,jobs,sciencejobs,job",0,0,0,0,7,0.2732,positive,0
2025-06-28 11:05:06,lpamanian,,,"JobFair,USPSCareers,Michiganjobs,hiring,jobs,jobsearch,joinourteam,USPS,USPSEmployee,USPSEmployee",1,0,0,0,6,0.0,neutral,2
2025-06-28 11:04:58,scitoday_jobs,post doctoral research positions high energy astrophysics,,"science,jobs,sciencejobs,job",0,0,0,0,6,0.2732,positive,3
2025-06-28 11:04:31,mustakbil,online client service representative job lahore pakistan post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,31,0.0,neutral,3
2025-06-28 11:01:57,scitoday_jobs,software business developer technical writer,,"science,jobs,sciencejobs,job",0,0,0,0,7,0.0,neutral,0
2025-06-28 11:01:27,scitoday_jobs,universit ten hochschulen universit tsassistent phd position angew bwl management control,,"science,jobs,sciencejobs,job",0,0,0,0,16,0.0,neutral,0
2025-06-28 11:00:26,scitoday_jobs,software junior customer centric integration support engineer,,"science,jobs,sciencejobs,job",0,0,0,0,5,0.4019,positive,2
2025-06-28 10:59:22,TSNewsDigital,,,"telangananewsupdates,studentsissus,jobs,newsviral,hyderabadnews,newsfeed,tsnewsdigital",0,0,0,0,5,0.0,neutral,2
2025-06-28 10:58:18,zafartalks,awesome looking hover animation card worked recently github link ocial media posts tree main src components cards fitness contact,,"website,jobs,projects,opentowork,job,html,css,nextjs,reactjs,jobseeker,code,coding,programming,web",0,0,0,0,33,0.7351,positive,2
2025-06-28 10:50:40,GprsPradeep,join karne se pahle hi purane employee ne company ki poll khol de mere samne maine pucha bhai chutti kab hoti hai raat ko baje bhai aaj jaldi aa gaya hu,,"Corporate,tech,jobs,CareerAdvice,SquidGame3,Temblor,ivantill,NamtanFilm",1,0,0,0,76,0.296,positive,0
2025-06-28 10:46:27,Manchh_Official,air india venture fires senior executives viral office party video days plane crash gujarat,,"AirIndia,AirIndiaCrash,AirIndiaFlightCrash,AirIndiaflight,airindiaplane,airindiastaff,officeparty,viralvideo,Jobs",0,0,0,0,69,0.0,neutral,0
2025-06-28 10:28:43,mustakbil,assistant graphic designer job lahore pakistan post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,57,0.0,neutral,3
2025-06-28 10:23:33,thenewsdrum,get appointment letters police jobs bihar get appointment letters police jobs bihar,,"Bihar,BiharPoliceRecruitment,NitishKumar,JDU,NDA,Jobs,GovernmentJobs",0,0,0,0,32,0.0,neutral,2
2025-06-28 10:23:02,arbeitnow,want work freelance software developer java ai trainer writer,,"Creator,Remote,Parttime,Germany,hiring,jobs",0,0,0,0,93,0.3612,positive,0
2025-06-28 10:22:49,jmdnewsflash,railway recruitment,RailMinIndia,"railway,vacancy,shorts,jobs,govtjobs,latestnews,breakingnews,JMDNewsFLASH",0,0,0,0,30,0.0,neutral,2
2025-06-28 10:19:33,YurLite,top high paying jobs new college graduates ceti si zqiqbvuplg trx,YouTube,"job,jobs",0,0,0,0,9,0.2023,positive,2
2025-06-28 10:02:04,BackyardBooks,ai coming already wants job brain time hype survival guide coddle wake read,,"AI,ArtificialIntelligence,Jobs,Lifestyle,Technology,Surviving",1,0,0,0,44,0.0,neutral,4
2025-06-28 10:01:49,wowjobshq,assistant chef cafe choconilla kabwe popular choice gourmet food always aim offer complete experience food service ambiance searching passionate skilled assistant chef job,,"Zambia,ZedTwitter,jobs,job,JobPosition",0,0,1,0,20,0.7351,positive,2
2025-06-28 10:00:28,JCPBedsAndHerts,regional sales manager position rubix luton beds info apply,,"SalesJobs,ManagementJobs,Luton,Beds,Jobs",0,0,0,0,46,0.0,neutral,0
2025-06-28 10:00:15,TopOneHire,ready bubble career let top one hire help tapioca dream job today check open jobs today,,"hiring,hiringnow,job,career,success,jobopening,jobseeker,work,productivity,newjob,opentowork",0,0,0,0,12,0.7906,positive,2
2025-06-28 10:00:10,Emailjobsio,new job manager retail crm programs camping world read etail crm programs camping world,,"emailmarketing,jobsearch,jobs,email,marketingautomation,emailjobs,marketingtwitter",0,0,0,0,17,0.0,neutral,4
2025-06-28 09:58:23,Sindhleak,rural support organization srso head master subject specialist english mathematics science,,"Sindh,Jobs",0,1,0,0,68,0.4019,positive,1
2025-06-28 09:57:25,Bright_F_Succes,,,"hiring,callcenterjobs,jobsearch,callcenter,CallCenterAgent,CallCenterRepresentative,LahoreJobs,jobseekers,brightfuturesuccess,jobseeker,jobsearch2025,jobhiring,lahorejobs,lahore,jobs2025,fresherjob,callcenterjobslahore",0,0,0,0,11,0.0,neutral,2
2025-06-28 09:37:37,xdeputyHQ,cloudplexo needs hire human resources operations got relevant experience could good share someone might need details human resources,,"hiring,jobs,XDeputy",0,0,0,0,29,0.6249,positive,1
2025-06-28 09:37:29,xdeputyHQ,tusen consulting needs hire van sales representative got relevant experience could good share someone might need details van sales representa,,"hiring,jobs,XDeputy",0,0,0,0,31,0.6249,positive,1
2025-06-28 09:37:20,xdeputyHQ,oppo nigeria needs hire public relation specialist got relevant experience could good share someone might need details public relation spec,,"hiring,jobs,XDeputy",0,0,0,0,36,0.6249,positive,1
2025-06-28 09:37:11,sakshibhavita,internship opportunity aadhar housing finance ltd education news internship opportunity aadhar housing finance ltd,,"AadharHousingInternship2025,SalesInternJobsIndia,Internshipopportunity,RealEstateInternshipforFreshers,ApplyInternship,HousingFinance,Jobs,AffordableHousingCareers,AadharHousingCareers",0,0,0,0,15,0.6808,positive,1
2025-06-28 09:37:08,sakshibhavita,panchayat secretary employees protest etary jobs panchayat secretary employees protest news telugu,,"ap,apnews,cbn,TDP,apnews,Andhra,BreakingNews,jobs,emp",1,0,0,0,24,-0.4588,negative,4
2025-06-28 09:32:48,progjobboard,senior artificial intelligence engineer ingram content group la vergne tennessee united states tificial intelligence engineer,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,19,0.8402,positive,4
2025-06-28 09:32:48,progjobboard,artificial intelligence gtm lead remote perficient remote intelligence gtm lead remote cdf cb,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,16,0.7351,positive,4
2025-06-28 09:32:48,progjobboard,software engineer advanced pilot assistant software autonomy robotics beacon ai san carlos california united states engineer advanced pilot assistant software autonomy robotics fb,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,43,0.7003,positive,4
2025-06-28 09:32:47,progjobboard,senior engineer robotics digital support stryker singapore singapore gineer robotics digital support bd,,"programmingjobs,hiring,jobs,techjobs,developers,programming,devjobs,recruiter,recruiting",0,0,0,0,8,0.6597,positive,0
2025-06-28 09:24:54,AgileUAE,hiring accounts payable executive location dubai salary aed apply payable,,"Hiring,Recruitment,Networking,Jobs,Careers,Accounting,AccountsPayable,PayableAccountant,ApplyNow,AgileConsultants",0,0,0,0,23,0.0,neutral,0
